Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,926.6088414458624,544.9122617639953,928.1596911898672,543.3468120871015,953.1750155936655,662.003347967464,929.7456314404702,779.130150459627,968.785553697738,810.3487561050777,957.8538220639668,810.354685799207,915.6936624969784,796.3020483829599,920.3844261067926,540.218976673208,950.085261378262,660.4318325788724,934.4482642101848,771.3098062796037,968.8196771482704,797.8973659670622,965.6887239993184,793.1741225843654,918.842374301182,785.3727242440443,967.2434468959684,394.96994490848283,1020.3235631152528,330.9356008800538,1015.6480869550211,366.8500434967787,965.6790945444244,398.11629127566664,911.0215730750419,387.26122458321373,864.1697762004329,384.2301751744834,950.0358670537184,394.9807706851345,909.4134479076106,409.0957626010163,862.5726708750634,432.5987446599422,2,1,baseline,person0,23.224668650467812,21.914454660647603,-6.054886741070015,-3.507278830765894,29.04918511731292,27.07461359629691,-86.10100387419773,-55.7148871665887,7.506207158492952,7.494723292143564,-14.818935270364124,-14.068554030347084,-101.31284695589656,-98.02795447279216,-78.08817828073323,-76.11360675971723,-21.764254112282277,74.83727306570432,-11.3099324740202,50.34414017500501,168.36297983553305,-160.19678221979956,175.8691845389767,-153.75618195899597,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.92545134643757,23.22466867516333
1,0.0334751773049645,924.8445216622464,530.4444419247235,926.1517101284876,528.022055100576,948.8643927432664,648.9562751695474,933.9195070328904,768.4794246340359,969.6844436258116,803.5050595225437,958.6021715785928,803.6072173660829,921.5314590644373,785.094091828093,920.7708115901024,525.6426548959566,947.4862639510237,648.0987225941645,938.027978150694,761.2694236783055,969.4651407851827,791.460307401055,967.9315216369532,787.0414576196519,923.547607715155,775.9071488784681,966.7430952003542,381.961515041712,1021.143905611017,320.5582334120272,1016.0610795281209,355.74965981072086,967.5260143273135,382.61509558874826,914.8293763621011,367.87258587091634,865.8745592138237,359.1409407922112,950.8104587890705,381.2572491729324,909.2483896895576,392.6813107205953,863.2326320808149,411.56681109965547,2,1,baseline,person0,17.88038113206297,17.211631600997315,-14.30667652925132,-14.299905176829862,28.099848483799597,26.43165299585237,-89.86957516021114,-59.042848175874184,6.151844666551404,6.70523207487202,-21.51561213669976,-19.156713735867463,-97.21431417509947,-94.87718724885978,-79.33392005891017,-77.66572457096294,-11.882516740119064,74.2345108826325,5.710593137499643,48.442051153315944,165.04573517256978,-169.08714600057303,171.19757661125746,-162.8153951398561,19.281858645050065,-192.29348682351983,0.19325779453247127,140.55887952758337,-282.7640098614939,0.3157725192080538,124.68569036679054,-318.16786894244376,0.3417269585643182,12.337278137091221,-331.6004448589308,0.3318298712630808,50.926780696629635,-749.4877220127926,0.7512159359598594,174.3918042397671,-334.8139564059801,0.3775087903482869,-59.984180011550485,-457.7946472669689,0.4617077440523893,-77.63954178826097,-368.42553132284337,0.3765172912093289,22.355356263191677,-201.56632395561502,0.20280223101986372,19.71494279893295,-628.2844559322943,0.6285936974991909,24.505994047194395,-310.0018671592692,0.3109689717423176,-128.7707249801452,-389.7536577343739,0.4104751068326016,26.852432173386063,-204.44093604603472,0.20619687059944716,106.93636983300998,-299.93515821674555,0.3184281493956941,11.54244770056896,-435.43673105772007,0.4355896863484644,55.17281554817321,-463.0653796303996,0.46634063235767786,-4.930764564719333,-490.3469735464757,0.4903717639764557,-52.70531556988539,-432.1954655375694,0.43539725621615666,113.7500558210485,-579.1945039054951,0.5902587132382073,-14.946946839323797,-388.59928203700986,0.38888663286296826,66.99882773442938,-183.20037288657,0.19506721801360175,23.13928700945574,-409.9611299195964,0.41061363183442673,-159.64926696929743,-140.4868752988753,-246.50473731643336,-322.40684635487736,-28.359420619783606,-19.207085733618666,153.56843094154266,17.880394116189308
2,0.066950354609929,923.0406181627347,517.4277028834575,924.2005621210536,514.2537276434,944.9800731678464,637.173304917786,937.9982999153667,758.7350231831342,970.9554156172936,797.2395152453104,959.543113139357,797.3404328901289,927.2002900185825,774.8802597822076,920.4820430786492,512.4538020386093,944.9381671324772,636.9494660615721,941.2162833119903,752.243193598698,969.8875288727681,785.4019172339173,969.7617224384276,781.2418234569755,927.8416227169162,767.3970549369902,966.121153411066,370.2779047528058,1022.0688942838362,311.1978201353169,1016.5462383378045,345.60973809889913,969.1657057523109,368.7350867430948,917.7763012719838,350.49642569362686,867.083658753031,336.6241650078742,951.4176092993149,368.75765999948015,908.9536712431509,377.47909044067717,863.1469290662402,392.1148605614693,2,1,baseline,person0,12.993773245864986,13.082616498075716,-21.66096379879875,-24.20261912183608,27.445432589006607,25.93651706822218,-93.04943611148232,-62.26051921972415,4.794171175435399,5.982964206122583,-27.59301034022254,-23.583734067154076,-93.38365083233184,-91.963334029469,-80.38984169535637,-78.88092617457194,-6.453757336064248,73.67371632351322,6.340191745909891,46.56570519417004,163.41358591952675,-171.74036508122504,168.20775410481858,-170.24834881324512,12.617949226598803,-180.9815706708515,0.18142089616461893,128.27460068820508,-254.22102664160516,0.28475024770565205,121.8452958536374,-291.09334842736104,0.3155655456799957,14.493091560466315,-302.9086782556929,0.30325520121770533,36.11928708225642,-672.6409715236281,0.6736100351624675,169.34431452001468,-305.1165928961544,0.3489607888012796,-58.286412933939815,-411.29961259784415,0.41540904811503854,-76.11899394386823,-333.0604176049872,0.3416479811358983,28.108635607574225,-187.20690913337089,0.1893053676549864,-2.5601959862347687,-581.0858105686973,0.5810914505030752,27.632076878712642,-279.62251525766067,0.2809844883826361,-116.03581782504718,-351.99127235134875,0.3706240235465706,37.96759550825357,-187.16986082413234,0.19098192351529875,95.24386180991112,-269.63950025946366,0.28596652481127705,-8.62634748197084,-393.98903662838313,0.3940834617872731,48.982307399287535,-414.6358574654967,0.41751905433681225,-8.804089182912517,-454.13412276874135,0.45421945516377316,-53.887795218462486,-388.8475010208701,0.39256371906186455,88.0331381977668,-519.0759713978418,0.5264880791656732,-18.57919328170276,-349.02310396944375,0.3495172578392432,54.67337139997823,-173.25178324944264,0.18167376789000608,18.13733515772477,-373.3987443764336,0.37383898302413676,-145.97705761735514,-123.34557828642927,-219.69375106063325,-295.82259878090645,-19.54928838258723,-14.79113682115614,154.06355801886957,12.993809136975472
3,0.1004255319148936,921.182766108092,507.060601923234,922.2846170573796,503.294447926543,941.9704548074844,627.7331913597022,941.6960511897848,750.7346529715413,972.6057867942795,792.1325574980008,960.659134299196,792.1237696064082,932.2725828353248,766.5935865391987,919.1841825789462,501.86446819907724,942.6519680557086,628.0272103857654,943.6521598948476,745.1049048526094,969.9749508326786,780.2266972288594,970.958443605992,776.2962157057616,931.3122934702678,760.6511786469583,965.3790303540928,361.0131053781312,1023.1024368489208,303.76232722864336,1017.1186523736142,337.36502398521577,970.4101643230651,357.83224340105477,919.1232497589901,336.8132605896434,867.2270804921919,318.8364543297725,951.8531007565604,358.6642028853957,908.2913525060676,364.7660936878463,861.7597437954346,375.6729675448707,2,1,baseline,person0,9.144758803284764,10.072095734548304,-27.374521577269856,-32.301452005641586,27.33452786609576,25.808557740147492,-95.13645023627768,-65.18407296967814,3.427164894568169,5.273066077620896,-32.49327490235968,-26.905641554513807,-90.17653384478923,-89.57766423944541,-81.0317071185282,-79.50573699257993,-6.5629521947788305,73.15973970934643,5.76731032682234,44.80105492936202,164.09720633944292,-162.71922236394352,167.52437077419663,-174.5270985297136,2.6115458363065955,-154.59873320194058,0.15462078928559356,103.67893564037635,-201.5187620539211,0.22662553509096492,110.46248510443792,-238.99411013444976,0.26328719166417053,17.09965657821209,-246.29336653164128,0.24688625043242524,4.28442059781264,-531.3701706805793,0.5313874429726083,151.52400151709182,-247.54680662378604,0.29023946062757516,-57.23479957161681,-327.38526272814465,0.33235061686956363,-68.29535377635105,-266.5334852306635,0.2751442423468847,33.33876769858017,-155.83676334843327,0.15936301403580283,-41.43922101347269,-491.1667193517808,0.4929117114017422,30.874894423074377,-222.1195974239326,0.22425515527052187,-89.90597220572769,-282.0033923071647,0.2959881705592399,49.301342363351836,-152.55954287513566,0.1603279030022497,72.76665215738852,-213.24125279628956,0.22531492973242018,-38.77083272417974,-316.33391342669955,0.3187009919249969,37.175563236512204,-325.6993455990757,0.3278141031524087,-19.785369052697934,-379.77384367566765,0.3802888812057774,-55.49939400521698,-309.6951769897277,0.31462880571499663,40.23723234489267,-408.7555677249296,0.41073123695782665,-22.169354032461698,-276.7662525061691,0.27765273055477985,35.749509454784466,-147.73955358499083,0.1520032997002042,13.009384633817694,-301.52064684023526,0.30180116726000994,-114.98115178046827,-89.93292958842463,-170.68043363653058,-241.9354738594437,-3.313043629328324,-3.8225138259599523,154.19144682787464,9.14482672626103
4,0.1339007092198581,919.3014784112348,500.0820684529674,920.3282597466648,495.9059453600001,940.2224027406844,621.2855841801546,944.5961835360918,745.1191009476305,974.2748785174672,788.747825500577,961.7562643004346,788.5727217023713,936.1210383873032,760.8804248337943,916.9997726560796,494.68850507774033,940.936267276848,621.9784757419051,945.0591526470522,740.3850111580821,969.7442802463316,776.5085533496093,971.4633440055773,772.8074425561747,933.5542199024096,756.1471137837697,964.6758354136166,354.8407177946092,1024.135056328409,298.8461907406924,1017.7449103221996,331.75944508465597,971.1203792412975,350.77459751980723,918.3597703373529,327.82669129502676,865.6836088946324,307.0385311390495,952.31722977598,351.8862974386492,907.0406996030707,355.5149039805733,858.839020468446,363.131403175632,2,1,baseline,person0,6.918700184004418,8.557931173128681,-31.038152854408555,-37.959559345325,27.89999647795199,26.30049976303238,-95.8576080171774,-67.6895246452082,2.080091642631257,4.505885379305697,-35.950241534906866,-29.01189365636924,-87.96467768220624,-88.00434975101994,-81.04587637570795,-79.44637966078834,-9.885359451174834,72.65345461304973,5.194428907734789,43.32409340595314,166.85652190326385,-137.1335499291983,168.93661951628033,-173.14108907910023,-6.890795058246038,-111.07167096912292,0.11128521531815379,66.97280231610127,-134.54939527745802,0.1502960279568333,86.63530949772822,-167.7527193583537,0.18880320893430208,18.708129396301036,-167.45479342773976,0.16849659328139466,-46.10794391014674,-352.43795972286904,0.35544121587857525,114.9644561078305,-170.66860179279684,0.2057780304261792,-58.44202983279573,-220.71586056833644,0.22832205753583845,-51.252925809184106,-180.69313236955736,0.1878213792131346,32.774434359033485,-106.08003272653035,0.11102764021096885,-87.25042142063296,-374.65266442005475,0.3846781186851212,30.84731919657833,-146.85916203412876,0.15006388831088605,-52.21935199551048,-192.60860430427962,0.199561858016189,49.86057901895263,-101.11169738066657,0.1127370954358179,42.030927555263744,-140.99682434922667,0.1471281867886725,-65.25461845851547,-214.3666949382438,0.22407865835217886,21.216165989570232,-210.83221806269262,0.21189702657784457,-37.3606057886775,-276.3596925265881,0.2788736174654879,-56.19948416459157,-208.4689023956749,0.21591124400184353,-22.80733018026824,-268.45471833494554,0.269421807035449,-21.006459026937797,-184.38700196538224,0.1855797343856066,15.082829733370652,-104.21970637536978,0.10530545546045629,13.864871130967249,-202.4755652523851,0.20294972080727577,-66.4987850251121,-45.232458296645554,-109.44322247384682,-169.0239692574919,16.892176752484925,14.695725683637574,153.69933098875768,6.918801306498295
5,0.1673758865248226,917.42054608993,496.85484731436355,918.250102754784,492.48921649335267,939.9679985349974,618.0613262761584,946.2766216177145,742.2675015322519,975.4642322498256,787.4627409794192,962.577244344257,787.1408791415544,938.1169405753318,757.990067464246,914.296852150445,491.3763687891729,940.0592739869687,619.0095040880939,945.2416659610689,738.2390408973005,969.2845200328321,774.6312777013657,971.2682918396024,771.2135410092902,934.1651781943629,754.0189156533063,964.2315938611551,352.1679033238061,1025.0212975561928,296.8486773579734,1018.3882252587464,329.3672679635594,971.2160355609356,348.0573619928215,915.3409205278356,324.08080942832663,861.9329183848646,301.8793094830766,953.0894209691196,349.05193984941764,905.123895007632,350.329739213837,854.4432514522518,354.9129801485743,2,1,baseline,person0,6.760471438750338,8.736514142836686,-32.42115242755279,-40.8918043730071,29.19799989600858,27.642228573360903,-95.15940173555802,-69.7555861879177,0.8694476483917412,3.6624657625905654,-37.96503481840105,-29.908090685691537,-87.03826548148338,-87.45893732433228,-80.27767859244702,-78.72190726979936,-13.69543779622058,72.07961314751672,5.194428907734789,42.32347686109323,170.0626965122581,-93.29623412164077,170.93216180556306,-162.76354348058408,-13.734362310047793,-56.07963271236462,0.05773697180505207,18.251084568941977,-63.5754102532496,0.06614329048975162,50.19952743830409,-85.18549101024743,0.0988764908038609,19.217670773961352,-71.46122332089347,0.07400017100314686,-112.04393260111239,-154.1208164178341,0.19054413894429378,59.623349261023534,-86.34330277676548,0.10492906990678127,-62.08053725745445,-102.06753605874664,0.11946453458360659,-26.198316498510763,-88.69173796343001,0.09248013932910068,24.525039444693455,-42.77326293965607,0.04930547213310837,-131.31428628885251,-245.50797602015516,0.27841984137820314,26.474579050317914,-59.67148028885245,0.06528084631616259,-7.5997866529381986,-96.3178738270075,0.096617232291789,35.52942293697768,-38.389177432892886,0.052307445342023424,5.45219857549713,-64.10631499368652,0.06433775012678335,-80.74402357933842,-98.9430543830521,0.12770796903258766,2.8575298874922344,-81.17165451376836,0.08122193652924364,-57.260476262047426,-154.89581188767374,0.16514077231894644,-56.18886807287706,-96.40639418286946,0.11158575955136027,-90.18174219108826,-111.90028457727196,0.14371645804532743,-13.270775190053547,-79.84466957271944,0.08094000700099852,-5.8267702123833525,-47.61443180311893,0.047969629632109746,23.06757589675648,-84.67042798340059,0.08775644952164396,-4.7267485340731605,5.334787866277276,-41.314182163842695,-87.59460781846964,38.775102107198975,40.08130556278007,152.35729173996373,6.760586889036361
6,0.2008510638297872,915.5260306557644,497.48849366834355,915.9751407388178,493.18454608817007,941.1939462219252,618.0088701955705,946.411738482656,742.2619831552356,975.7855158022112,788.2272707070795,962.8537783228835,787.8835343211748,937.8365361244854,757.8473685916396,911.4634560278207,492.108868169682,940.1725918911949,619.0141700009731,944.1130444687752,738.5422051672564,968.7042345014224,774.5434876480731,970.4199531413951,771.6007172623305,932.8496164191232,754.1724853315718,964.175761362936,353.2688987739819,1025.6734792570862,298.1601525410237,1019.0266419659706,330.6436206647029,970.6447175027027,349.8813211523722,910.4093221882146,326.004071515198,855.830461516197,303.89506953718546,954.3484494951973,350.5501258112853,902.5948976178,349.64507857418545,848.8297404907595,351.3059954199021,2,1,baseline,person0,8.852537596791278,10.652828250223996,-31.23983837933885,-40.96363669761509,31.23823290669479,29.95729030094364,-93.0552415533817,-71.33793676828617,-0.0718784021928667,2.6671107330006887,-38.52367358088653,-29.438345016720433,-87.52621975487236,-88.04682730585347,-78.67360746134491,-77.3926648555938,-16.963191769885366,71.36818406222694,0.0,41.84952677385317,170.33065014382373,-37.75323867312411,170.25880613443982,-140.4025317866628,-17.334800832367893,-2.6225418462382173,0.017532057655424624,-39.299620828132504,4.587568778694532,0.03956647551316946,4.036330075586194,-0.16484982188656871,0.004039695030922221,19.071346550553354,38.12833280958201,0.04263198355799964,-182.2979700174009,60.21656093842139,0.1919858955332808,-8.37648889181064,-4.262826490993789,0.009398790126763415,-67.9596703922111,20.771498489248092,0.07106315465349684,3.385132308448706,0.13938426185673886,0.0033880006963040335,8.260866734396057,22.185250069170664,0.023673344500409914,-167.6917469428846,-107.75102685228413,0.19932587835120183,19.482546573302724,39.17754254451111,0.04375442218573899,36.62258980017519,-1.5670142717996638,0.03665609932057583,9.59766544202706,22.838705847475318,0.024773406441678216,-33.71517593504319,9.056390267750784,0.03491033218135752,-84.64170620551185,21.88186708724279,0.08742445045068309,-17.06691657009147,54.486915571323536,0.057097317009532085,-75.54843897591438,-20.45278605738759,0.07826802085913971,-56.59463479180893,18.928842354061853,0.05967624116918856,-147.32105209460948,57.4533801374712,0.1581277435476881,-1.6678775951064395,32.88990645652215,0.03293216911153949,-25.34232128119016,11.566070270907243,0.027856906314783554,37.61080978325422,44.755131487996344,0.05846019848632036,62.49604412791777,57.245823970680114,35.28925440639099,-2.145838510535262,60.94763866668544,69.15756431973841,150.04179152357187,8.852612293527443
7,0.2343262411347517,913.5518902999712,501.9490193712255,913.4416635482751,497.9090322559106,943.6576625869628,620.9489831817361,944.8452352484542,744.9838442395552,975.1648794107713,790.5051353981899,962.4340804679822,790.3962109642265,935.2124505037195,760.2860109045052,908.7480509848772,496.85029166652026,941.3069306168201,621.7475314452438,941.7418306470664,741.0462579059947,968.110825589364,775.7700027056611,969.0760144199268,773.7068158839389,929.5665525999268,756.4367505828405,964.5171577835046,358.3553662815141,1026.101779885978,303.1872148762243,1019.6645747494013,335.9205867959904,969.3953353890108,356.2525992743706,904.354043616862,334.06647346467076,847.7703313200057,313.70664266647253,956.1023951825134,356.5970465644805,899.63059529604,353.9952343264431,842.4368664156858,352.8644422160287,2,1,baseline,person0,13.097282955988604,14.246251628008338,-27.13975134899617,-37.90700904055069,34.036127027940665,33.2527362552588,-89.52592803038574,-72.19854520875391,-0.7149649131014667,1.2930911148016229,-37.29526380747614,-27.239312707273346,-89.37932225668695,-89.74741740961302,-76.28211215257953,-75.4987213798977,-19.841320229440008,70.46377134071892,-5.1323575572627504,41.806819242364625,162.37562943917382,11.242738086482586,161.66071700987314,-106.03250532026732,-17.72683402547314,36.63953879658994,0.040702536134662314,-98.07457595480808,67.64012720951212,0.11913777426842588,-46.79596525899515,81.30983323920847,0.09381445169007263,19.056890352485425,157.63818315922518,0.15878589943583807,-240.77931306419077,293.0999600062447,0.3793181569017305,-78.38899841694368,72.84927248179066,0.107013324282249,-75.68226353104426,141.13401475665543,0.16014560604185887,33.88596616804049,81.65338212757887,0.08840550614081681,-12.53758422480785,75.06089124370432,0.07610077800189272,-190.97356876809226,46.55529624022266,0.19656627273272534,12.794573871551533,150.17283670832367,0.15071689356399115,73.59830666743736,87.82964640876361,0.11458951755113814,-18.54019728665936,68.04638166241017,0.07052693792285783,-70.8349891654535,74.80327037332393,0.10302002207636396,-81.11697268115252,141.6399815792787,0.16322330605257712,-37.322643650543945,190.32843542410478,0.19395332701465348,-88.55225156104876,129.9516866670195,0.15725438666102282,-58.97326062856937,133.2487551072793,0.14571573767718043,-180.88861833913433,240.84717688043705,0.3012109806363598,10.198494766983293,151.94744037331446,0.15228930997123252,-40.14732197606967,62.91523424720279,0.07463333144266444,52.395411421940395,180.63894622892417,0.18808431096923145,126.80277450144573,107.34591022618494,122.48141340642339,91.31027534874586,83.58115913043834,98.44446600814378,146.74588349329844,13.097210104107418
8,0.2678014184397163,911.3616468043871,510.1675579456303,910.6496181350853,506.46395386647026,947.01953756151,626.7190929144166,941.6675906292971,750.2576746520868,973.8621063609673,793.5304154476137,961.431421702134,794.005679978826,930.6289666416302,765.2006244479963,906.1318888227188,505.4075978145728,943.4040707954883,626.9839394752591,938.3816598582652,745.523570485141,967.6244182754348,777.7530634207972,967.5202303813471,777.124847551663,924.693436858352,760.6486034369266,965.2365970868696,367.6347409352072,1026.3589814355762,312.252839266212,1020.3284325759043,345.3365835138234,967.65345223654,367.18827864710056,898.1983536202555,348.6821992582429,838.6493121183198,331.8794477646997,958.1982747885704,367.3051943783345,896.5431162977919,364.11024278435264,835.8878856950254,360.7195426110063,2,1,baseline,person0,19.183799718143742,19.413567742799245,-20.062981674478856,-31.41624425195063,37.70594069789606,37.48944189953645,-84.58701040416943,-71.88329582981395,-1.1015101124288504,-0.6243893460918036,-33.75973227261775,-23.08843654515496,-92.40067637329616,-92.41786435494376,-73.21725932086072,-73.00076052250114,-22.432873505283347,69.29170134149648,-4.385588655130242,42.110638789276685,139.57313580106532,31.018832371975144,138.47168769215622,-66.92277856366657,-14.530387979665779,59.23973746487066,0.06099572665151564,-145.57400838178896,125.82018059875492,0.1924123430610533,-94.92540069939449,157.5445102048633,0.18393233645455298,19.831346088331795,281.2829527996719,0.28198117281722485,-272.4711244571403,542.8740506038193,0.6074148075919261,-136.92186960902637,146.81366729496696,0.20075320989171871,-83.40644136858963,255.56015828154867,0.26882639186408425,62.647619744118174,156.42659581189903,0.16850520507362035,-29.952306352667225,107.8252396310432,0.11190810049918602,-195.636924070577,234.65448213810208,0.30551028141013126,7.6833513757117995,270.8163218195476,0.27092529238192475,100.42889224812622,172.3698034550723,0.19949263530598316,-38.9175847504967,90.37383198490632,0.09839719462692098,-100.37798330952852,133.75022747026333,0.167226980124725,-78.15230187803779,255.63139128716128,0.2673110369966899,-52.03506874965772,326.6802524480777,0.33079848203902235,-92.23189380359862,302.1644475773816,0.3159273264761099,-65.42888408418791,245.51142775234646,0.2540803023248708,-183.88819693252563,436.61384256221754,0.47375786694052924,21.491724952218444,277.20165808701836,0.2780335474140019,-46.47575199994104,102.10645448073895,0.11218611130878563,62.60996280806043,319.8832291850445,0.3259528919286933,181.8217931067529,154.36262122574513,211.40350087011447,193.89784643911176,109.62790836095556,126.56260505151437,142.5089606623572,19.183417052435445
9,0.3012765957446808,908.7988313125541,522.1258693124682,907.667559539491,518.6957874311438,950.9152064534621,635.2121683807127,937.2847104625754,757.8922186429389,972.2529058873262,796.787686326999,960.1643727487434,798.1798209256341,924.9160698958008,772.4828134276702,903.4155883514504,517.5520279875938,946.3895170379501,634.5768231020144,934.520490051254,751.8270756092232,967.437991663162,780.3924286248221,966.1651198605188,781.6267791934874,919.1536601928616,766.6757149244772,966.3446409397186,381.272350209129,1026.443370577231,325.5145531048021,1021.0148605784592,358.80638153119236,965.9347422764448,382.80299570822353,892.9356616682645,370.04383062311655,829.716719583917,358.7458584599737,960.3456964563755,382.6624711193035,893.6534225892926,380.68106981550244,829.7882324891435,376.4937445369141,2,1,baseline,person0,26.6312119773578,26.012984912500947,-10.816166645193732,-21.742561896399824,42.443868414887206,42.60945278279156,-78.36209163073653,-69.9380647549406,-1.2607871387421496,-2.794199100770318,-27.811005426536266,-17.445964652602413,-96.2484275287656,-95.8005372537564,-69.61809860894463,-69.78368297684901,-24.38259822099236,67.77136918132143,-6.022025895536621,42.7867396457951,96.34109228385546,11.168829968925786,95.08034968227952,-39.4333750038626,-5.569100070012232,78.84544359481039,0.0790418803625789,-165.48909106655762,180.04718638657974,0.24454780429960762,-130.92925921774653,228.0658268453689,0.2629762200161255,20.505582279712588,402.38167806123437,0.4029038269165545,-266.84227698110124,802.577099159669,0.845774675005115,-170.66068668685355,217.53996740127613,0.27649359377276117,-89.08268262262987,365.40011284300095,0.37610233555366557,89.18388139557096,226.82131173146004,0.24372458258526045,-37.85040305679493,124.6936172669377,0.13031174620376848,-182.21421653163844,471.2208626171607,0.5052238336340635,2.520946816378332,396.16560407652634,0.39617362484921936,116.37485461128227,253.71263575164133,0.2791293756053671,-48.071454826993936,97.30406652401071,0.10853085336111948,-115.34426753995096,188.30386069821765,0.220822652842007,-81.14372170526258,362.7891216940605,0.3717529426806585,-51.34281872318156,466.4565901733762,0.4692737320057607,-86.32347730898461,495.01834987121293,0.5024887157379092,-76.55868312467274,357.229216678844,0.36534086167682434,-157.211772294644,638.1334793320302,0.6572137238314685,33.10046255332869,407.39468381842596,0.40873716374310715,-40.48105581288151,134.4856698087387,0.14044611516033728,64.14967270350066,458.7661060331855,0.4632294469836932,222.47566282821668,197.14360612880097,276.2290082900854,288.9807652823441,141.53555256265926,152.9494776565615,137.38946779026605,26.63032891982097
