Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,961.3359952136084,560.5298543713687,963.4252097051516,560.5286753014855,961.3361728953188,671.0637228900085,932.1377488421274,796.1983108516381,963.4193160052364,814.9670614170024,952.9929965771976,821.2255228697297,921.7140798719136,814.9671445193723,963.4240179507058,558.4392460024824,965.5012554894178,671.0637436580844,938.3931854785677,787.8567751550511,973.8518944751162,810.7939211204714,969.6804330520732,804.5389684066564,921.7072266622272,800.3758560406559,965.5068484792045,402.0242168015603,988.4506399766476,324.855860405951,990.53487988334,366.5748649308223,955.0764544300212,406.1963987660397,957.1660001638056,324.8574832614912,961.3372771261194,256.0348474655697,961.3368539133894,408.28015376698903,965.5036020175723,335.28543449771456,963.4228151855274,266.4610228349928,2,5,baseline,person0,12.051488189401406,14.123801569769826,1.7680547845206245,13.133915298644135,2.5639925368079455,0.424608982176156,-179.2733486662273,178.2422577133203,-1.996893293460012,4.99885263225112,-8.154627978972936,-11.29906535746659,-103.1341903162505,-103.06712014198712,-91.08270212684911,-88.94331857221727,90.0208069862768,88.49268889097473,-18.41680519505145,73.44168858206388,88.52843738632788,86.73288143461387,86.53154408519974,91.73174922183944,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.57539101782385,12.051488189401383
1,0.0334728033472803,961.0123461346296,560.7362886467508,962.9595513629814,560.5648618701161,961.0046660745099,672.111060465605,931.927697294558,796.3605278854543,963.93402254178,815.4051954051214,953.296675998927,821.3437411977224,921.4658848247468,814.3557402115877,963.9372517573029,558.9564445074626,965.1486237846708,671.8952269860654,938.6105705699136,787.8060972729594,975.009473929664,810.101826517887,971.0453963429459,804.1852429559341,922.2910012199228,800.502832953932,964.8162453597214,402.46849617295186,987.612224317657,325.4950673646559,989.6896039972314,366.4428025949508,954.2305255693618,406.4524434035067,956.8569397285593,325.02744806677606,961.648726238088,256.1693898686538,961.2451441970836,408.9766496067593,965.5637308954998,335.2678680663106,963.9909864566644,267.1631314627662,2,5,baseline,person0,12.166536822132295,13.510038754443364,2.564468375852632,11.79518263273514,1.9929052588383085,0.3713491995576236,-84.72796170548563,178.03066440282697,-2.1337657395087417,4.670272650666367,-6.300404705440897,-10.329558016722943,-103.17208051954536,-102.89402639257574,-91.00554369741307,-89.38398763813235,70.80356681646364,88.6231071030293,-19.447478160706147,73.49554282008489,88.1511883770098,86.64799225759344,86.01742262805455,91.31829637548682,34.58268620461415,-20.676326252207414,0.04029233987266725,17.440264911157527,3.7934352841274737,0.017848052874927724,-6.275289983634864,4.846233885260403,0.007928760763786116,-25.25261709749474,-3.945362284160638,0.02555896229947454,9.304542220060881,4.019454292136936,0.010135606480693374,-7.414827034107474,-18.26570369506534,0.019713335370293242,-13.911542972333576,1.0810737378419157,0.013953485166714987,-10.534872179315894,24.840564423432326,0.02698216397380343,9.072422724165083,3.531772548780014,0.00973561869745642,16.974116725216472,20.975495254731047,0.02698318068320557,-25.047667812343175,19.096307891308804,0.03149689886190631,-9.903766271664306,31.289210070945366,0.03281919031949911,15.37685777923731,13.089252895054623,0.020193471631039246,6.494379603956803,-1.5140017274888358,0.006668520650873723,15.332859972087446,15.451305336284113,0.021767853167428415,-25.272124712198792,7.649333544327662,0.026404404767790265,1.7963502280840973,-0.5247971381942764,0.0018714396004666277,-9.66901623449015,6.167223977041412,0.011468414298665207,-9.233180502985213,5.077698557885236,0.010537297796183615,-20.63176819455438,13.27284622032335,0.024532392986053714,40.77827831482065,-10.567547840329315,0.04212530177551991,-2.7398277746354145,20.807813213136917,0.02098741877762625,3.4370779028353344,-18.336164107878066,23.79285604104375,-39.99463839403129,-17.061232429342923,-1.591136005728658,179.62865080044236,12.166536822132286
2,0.0669456066945606,960.732030834484,560.8011517154501,962.5299580007388,560.552360988478,960.6949537863718,672.9428500643096,931.7186021216573,796.4189135958478,964.3189991287306,815.694048543145,953.4916303691504,821.4063444505234,921.163213911574,813.8755273240558,964.3590139874773,559.3483579680338,964.837244370686,672.5378357058648,938.7472433627097,787.6490074023138,976.0000018885006,809.5045649773124,972.2044354482194,803.8416932751705,922.6950023798928,800.5369127875769,964.1892679114103,402.7650012403397,987.0318465083384,326.1051968232842,989.0907582999127,366.4174304559788,953.5142354207032,406.6546749027634,956.5853227370573,325.2651420818017,961.9308163510666,256.3504068972956,961.1368881810452,409.53704691440953,965.4753161173544,335.3107955452448,964.5026408698826,267.7189016017674,2,5,baseline,person0,12.27035718644283,13.012232663450767,3.2126071315251052,10.826732507673514,1.4964381809326908,0.3163142623093831,-6.599960832629624,177.92047248149052,-2.2743522701060086,4.1676002360843505,-4.808141152095688,-9.556791894072148,-103.20764746721326,-102.7693990255979,-90.93729028077044,-89.75716636214712,53.76924179260951,88.74639545692017,-20.30174121678971,73.39481669191746,87.83585508902132,86.65586895385367,85.56150281133527,90.82351960508323,29.592022770243,-17.843188524669532,0.03455527728671091,12.069534654102835,1.0181350301379382,0.012112401318738709,-6.246718290408008,1.7442730980062902,0.006485674833056805,-17.89051520739338,-0.7579926517892197,0.017906565478788508,8.427442125236851,5.407883730674279,0.010013340462538373,-9.042293531038009,-14.346360015011053,0.01695821682789083,-12.834101696996946,-0.3734638389405608,0.012839534322079448,-9.302459992797312,19.19793550400637,0.021332990637357503,5.8242618104250505,1.870272177431439,0.006117184291326347,15.28567559489404,16.60363290266118,0.0225683961317297,-17.338787053394178,18.227617576520984,0.025157097984442607,-9.252654608127003,24.849714261298686,0.026516408432619324,11.501175535151923,8.629487498455834,0.014378633216560698,4.083099684782159,-4.693059885535955,0.006220652226663608,12.60014662646103,11.708414634565026,0.01720031012113484,-21.399168191175512,6.041666040293582,0.02223569490294051,-2.641391497096027,1.2824584331591076,0.0029362644080041743,-8.374419591849989,1.9377841773930864,0.00859569142178312,-8.114557621122906,7.101108698889879,0.010782939772621071,-18.73095126829364,8.858088888211133,0.020719900438144985,34.62629327004872,-10.263546712811223,0.036115378673765554,-3.2341484791495074,16.741869566050607,0.017051390352456203,3.1016333837772194,-14.871956968403858,19.363145325715163,-28.932447486216102,-14.831953952430347,-1.6441687502911864,179.6836857376906,12.270357186442823
3,0.1004184100418409,960.5063059190331,560.703905989848,962.1561362569871,560.473963044267,960.4039827236012,673.4414949292642,931.4976597625988,796.3395797941424,964.503959793048,815.8003378150796,953.467427586354,821.3974100202702,920.7635971447124,813.5934753301096,964.6481685880635,559.5853240001904,964.5834806698678,672.9135474577856,938.7491601107675,787.374224845067,976.7094889455816,809.0536270536916,972.9949906606994,803.5439372771452,922.8438932148389,800.4489070426064,963.6923263474748,402.89946208054425,986.7715275669225,326.6387798475501,988.7869192199098,366.5404697018724,952.9804869092168,406.79249971560176,956.3605783366633,325.5770647370122,962.1317986807092,256.5423164268879,961.0410138053765,409.9308113228687,965.2102418251271,335.4344730905006,964.9468175864006,268.0320834545229,2,5,baseline,person0,12.346174121384545,12.685594216271062,3.64651943642708,10.356680667901642,1.1237300844811682,0.267010257399479,47.46119077009335,177.97184767748604,-2.3952408117921764,3.4333749167455987,-3.886117057556364,-9.07270684727048,-103.23652601589411,-102.71922628369896,-90.8903518945096,-90.03363206742787,40.4753559028137,88.84263784809093,-20.90576295988101,73.14950593762953,87.61298753244873,86.79803118851794,85.21774672255259,90.23146946815052,21.195925830297004,-13.471770468172338,0.025114853600022677,4.448113694013825,-2.6291716309929813,0.0051670357943497565,-6.6006529768745565,-2.3700973259499927,0.007013271779675891,-9.077192515088935,3.6757974710705477,0.009793207391060153,6.004347098072895,5.733297196570103,0.008301980535892324,-11.938550909987628,-8.426303319144642,0.01461271998830452,-11.167924594581084,-2.3421385833018187,0.011410878708217,-7.581190561943707,11.224388588635692,0.013544790493957426,-0.7230581360411498,-0.26691610381382475,0.0007707511106514568,13.269779405974495,9.356307851069765,0.0162366111638856,-7.7770283748024776,15.940792849942913,0.017736714662734864,-8.692760500273199,14.897015340520358,0.01724775785923518,5.52569984648205,3.1753919990485264,0.006373105455037846,0.057262848230946226,-8.209128897747489,0.008209328614059765,8.638493692516215,7.079360210678903,0.011168747211222308,-15.945736780658148,4.117516283546031,0.016468772322893434,-7.919094480288163,3.6948666645178996,0.008738655334563555,-6.743531849092923,-2.9052160523661157,0.0073427176243306795,-6.7142389617705955,9.318689324414201,0.01148559861568867,-14.846129222574206,4.017017601111696,0.01537998645321292,23.617836972838482,-8.895460441005373,0.025237500663359436,-2.8642469731028375,11.763711702717833,0.012107387156095623,2.265030931383732,-9.758323609493715,12.963130108946501,-14.042798713184666,-11.134654381489245,-1.4729571466833864,179.73298974260052,12.346174121384507
4,0.1338912133891213,960.3207207093358,560.5150369867318,961.8566144651504,560.3482118565629,960.112692612172,673.5911822256352,931.2462899323076,796.1518291075372,964.4887411862708,815.7523206093961,953.1818936659662,821.3253602565594,920.2654352358884,813.4930786271124,964.8207007370871,559.7110311863668,964.3826890800232,673.0204835404854,938.6492787017688,787.0294032892153,977.1143897338244,808.740734141354,973.3843079462245,803.2953769193482,922.7885032379032,800.2741515109415,963.3647223728228,402.9374235386,986.7166880817996,327.0644445969421,988.6536434555657,366.7792261226873,952.6200252985147,406.8788464380706,956.1694600762523,325.8926014016862,962.225598274268,256.6505037563136,960.9837247370524,410.1979794959611,964.8550169473959,335.6094566992936,965.3386030641572,268.1059353670097,2,5,baseline,person0,12.369902011768064,12.496508651510164,3.876079677550704,10.317513354365456,0.8838127076926005,0.2237489591902065,76.8846099845351,178.15771924002783,-2.489546751677631,2.5723530023669214,-3.504662992947571,-8.844252390865337,-103.2537891771786,-102.72033206841836,-90.88388716541058,-90.22382341690812,31.48147379382445,88.89236387539921,-21.336953094336195,72.88318463614651,87.48775279495501,87.03116845540717,84.99820606688964,89.60357477006576,12.096411048751678,-9.347675756085884,0.015287321619606145,-1.6547755609528478,-5.220821508489034,0.00547679280059311,-7.509673679948704,-5.60905176232879,0.00937318838239145,-3.9816134597825887,7.132848071846471,0.008168890215884028,2.8022628575697044,3.232096466592506,0.004277747619048427,-14.882587026117363,-2.9993515020419004,0.015181814977885807,-8.948213531124015,-3.756816732659437,0.00970485431943112,-5.998648746605624,3.194715470654663,0.006796322073268266,-8.530325871587944,-2.1524866908595413,0.008797707566736352,11.70459114797976,2.2063258855438033,0.011910723229703006,-1.6383296180454254,12.716734388087193,0.012821835182005898,-8.702292078945641,4.471907979083401,0.009784060936066876,-0.4546558774695389,-1.4345140197973256,0.0015048396724942755,-2.9839570938375806,-10.301543981069313,0.010725008546932214,5.154397952079272,3.755502187017764,0.006377430119185486,-10.768790619722921,2.57960833375605,0.011073447095056536,-10.612343222219831,5.2276353126902055,0.01183004647618431,-5.5443581397085815,-5.642461468093444,0.007910580168374001,-5.709658029774124,9.426657857135364,0.011020983312411648,-9.78716874272954,1.1340985594150887,0.009852657080256549,11.630853905060794,-7.425740689187708,0.013799216910532491,-1.711510916180364,7.981649171135842,0.0081630872289409,0.708870725207628,-5.648931247231817,6.858112203568253,-1.1701234918935637,-7.167531631558448,-1.2924312840020133,179.7762510408098,12.36990201176802
5,0.1673640167364016,960.1597479163684,560.3110250034247,961.6283646587236,560.2136300795553,959.82256045441,673.4594004435617,930.9631567180589,795.8957915599024,964.3173933619504,815.5785822945206,952.7206241149038,821.1837599235341,919.7378646353473,813.5077421456698,964.9040075300036,559.7692109949398,964.23809134466,672.8892643579701,938.54697284079,786.6556821704968,977.2567185296476,808.5145890931753,973.476521816125,803.0559635486327,922.6574025456996,800.0613017256525,963.1726197965346,402.9150353807421,986.7303708149217,327.3744839662343,988.5563165245303,367.039994026189,952.3937758478253,406.91316143020026,956.0002359955978,326.1141444907582,962.2532808198993,256.59175816796557,960.9414143398823,410.3650899352192,964.5199926430046,335.76839594558675,965.668927384526,268.01604783370783,2,5,baseline,person0,12.348400281557351,12.386222279415438,3.944801207342055,10.581632038573616,0.7577507008786892,0.1825171289404221,86.55360087591983,178.3665952276704,-2.585079242763962,1.7860495247629335,-3.439014147284256,-8.781276506796264,-103.26348928822142,-102.7260777141413,-90.91508900666412,-90.3398554347258,26.388341641124565,88.90239386439545,-21.722676290164102,72.67374018639696,87.44321525076144,87.25647763237271,84.85813606878285,89.04252127543103,4.2520727752184015,-6.756083314336836,0.007982780507818947,-3.916633179581577,-6.3588873355093405,0.0074682972362580995,-8.458604775678882,-7.649121735593364,0.011404256138699465,-2.9076420646783223,7.790441117112022,0.008315368613325354,0.8270160507331681,-1.7550244518967444,0.0019401201959996588,-15.761171691168512,0.4380726169020136,0.01576725850286508,-6.81896296699983,-4.020630588103469,0.007916042336376706,-4.319857343976763,-3.9201730776428243,0.005833431617066029,-13.78042783798934,-4.230309949132304,0.014415121007600293,9.868439071018969,-2.685390057394663,0.01022728749272102,0.4087716520220777,9.262426157604246,0.00927144177507297,-8.667698213142137,-3.9369807394462497,0.009519916473209109,-5.119016251571299,-5.190432156903711,0.007290055785744797,-3.0563875967420406,-11.164918421717706,0.01157570336977974,2.488790438379242,1.738121781119374,0.0030356457586763193,-6.75920233934874,1.0251603898745332,0.0068365027674407615,-10.008851093691963,4.74830998300867,0.011078066072669842,-4.8090621899026,-6.094858001303123,0.007763657205363945,-5.055569409555042,6.618599786026549,0.00832854400134978,-5.739064466610312,-0.6688462160057561,0.005777907598133975,2.7548893632788776,-7.152474450123311,0.007664679129851025,-1.2640231154589934,4.992424372835747,0.005149956849809429,-0.6423641900450248,-3.294805366329916,2.0530557025166205,7.890545690718792,-3.7661024535656002,-1.2318009287123093,179.81748287105955,12.348400281557304
6,0.2008368200836819,960.007754619678,560.1361828732067,961.4211716359196,560.1054382441295,959.5737145939506,673.1648106571855,930.6763378825488,795.5803678575697,964.0437294298042,815.3329764844542,952.238405207966,820.9605338319625,919.2794331404898,813.5405859533685,964.8936107222909,559.7584370832899,964.162652963958,672.6072857824157,938.4931933541563,786.2962919311617,977.180794038134,808.3368892784927,973.4011774763568,802.8089223906337,922.5549938832794,799.8271114696548,963.0366366872344,402.8373235354258,986.7321607621899,327.5433821224365,988.4426390368246,367.2116141998477,952.2668542906316,406.8969279368243,955.8444218557051,326.1941986963021,962.2923649350804,256.3630009928907,960.8881637663052,410.449189369198,964.2679431715876,335.8594233679818,965.8941245175852,267.85692667313333,2,5,baseline,person0,12.345172040527109,12.350930937424607,3.88836363718008,10.964964016137204,0.731361546447402,0.1667800125312056,81.1842070227122,178.50152000973978,-2.738358981595978,1.2304955895417806,-3.426742854756017,-8.835169710592188,-103.28235598479354,-102.72353334777488,-90.93718394426648,-90.37260241035024,24.195260543534168,88.89603604320229,-22.145618814327033,72.52759149455481,87.46189552983466,87.40873407539544,84.72353665934351,88.63908423196013,-2.268244183969179,-5.308781963643588,0.005773049247634865,-3.0594587898026595,-6.996433897931014,0.0076361230591589415,-8.568712710866732,-9.423283107186972,0.012736604808172562,-3.3961149452090886,5.127152688054791,0.006149901739678447,1.1676379410373046,-6.834120605361673,0.006933151001527288,-13.695640908866928,0.9812087549967168,0.013730744718532624,-6.189891556270431,-3.232231083344699,0.006982984695280924,-2.2537216234725133,-8.42410994468931,0.008720372097354614,-14.40628984476624,-6.668879485700034,0.015874984746014897,6.7277643501415065,-4.75374467216267,0.008237772851878713,0.053474674640272085,5.045832416540456,0.005046115765283073,-7.434270081223629,-8.800869867988933,0.011520576464476608,-8.175709972868592,-7.337473575733261,0.01098547914453652,-1.6066621631804108,-10.736783400135137,0.010856329079758635,-0.31060463041851555,-0.3218706105420082,0.00044729847570510204,-3.791781521159601,-0.48497561460750316,0.0038226703298834632,-7.529977958582676,2.7194442440515,0.00800599432008578,-4.540799738624389,-5.223408640259782,0.006921189210636555,-4.654947429292309,2.3916193906243532,0.005233390763079467,-4.062495390343069,-2.3216413788243844,0.004679090455251776,-2.250912150574703,-7.380354595220321,0.007715973008039527,-1.5908608856152497,2.512470590116698,0.002973776525494457,-0.09644370077850632,-1.0543288419760828,-1.6860724085890135,11.452042829712195,-0.7883759886347063,-0.47014635272534333,179.83321998746877,12.34517204052706
7,0.2343096234309623,959.8374756561764,560.0062784240278,961.1637475176557,560.0477339921066,959.4284225731847,672.8181799236636,930.4260758719298,795.2037517988523,963.7155855649622,815.0970320672018,951.8486976736851,820.6861742000268,918.9235900753214,813.4926118932965,964.7660663572813,559.6618804767525,964.1622274739676,672.3078842102992,938.4623196714732,786.0117953898756,976.9316788344174,808.224667722407,973.2444912403588,802.5807282671144,922.4878725867868,799.5687266424108,962.9226185261832,402.7185984768306,986.6849000530659,327.53364172131563,988.3236333236982,367.23384350955376,952.2328152212092,406.86446719980364,955.6859986404925,326.1587136094117,962.403849575867,256.0630669573701,960.8553019125208,410.50941493059776,964.1035952537972,335.9038015545155,965.9771135183888,267.7380562189362,2,5,baseline,person0,12.45043474675497,12.428834184655456,3.717631667739462,11.25767492293777,0.8171666659212886,0.2428457600104583,59.28519712185165,178.5728946960713,-3.0251995563665885,0.919072938637152,-3.322868750415128,-9.018323778605914,-103.33187691435576,-102.73595544634546,-90.88144216760084,-90.30712126168996,23.77856627495435,88.87571207238864,-22.68714798982175,72.45845026894595,87.5509311182184,87.50986554635942,84.5257317222322,88.42855005299103,-7.442316711030726,-3.3526189880569928,0.008162605717929018,-2.0052487327184254,-7.719246713916022,0.007975449348492671,-7.476577567241156,-11.251404754182785,0.013509008885237312,-3.555295679651093,0.664100627469104,0.0036167882179014275,3.330603643499235,-8.960529311179215,0.009559498217301588,-10.630811571904065,-1.433225044649611,0.010726988799562543,-7.6905455331341415,-1.7239145291839644,0.007881394032856185,-0.012711513461771662,-8.944621966980355,0.008944630999362803,-11.642512586638974,-8.196494004081512,0.014238350090126,2.4792963990079255,-3.551254819138879,0.004331087787679993,-1.4119136850787557,-0.2909944834867251,0.0014415887220467487,-4.340599120383154,-10.35559316396747,0.011228495469183787,-9.803297962155757,-7.048839465418373,0.012074385646650797,-0.9223512701598391,-8.499334170920399,0.008549234656654395,-3.810387904662184,-2.884628620304858,0.004779135723232578,-1.0169171989957964,-0.9697645184927727,0.0014051917345832118,-4.909894043988441,1.3257983226939556,0.005085744853573691,-5.087084034611352,-3.8808954192238523,0.00639841958847264,-4.732893554481051,-1.0601169708519245,0.0048501679754351336,-3.4062925614035757,-3.546911125530711,0.0049176628133989495,-4.681001300439058,-6.817299440138037,0.008269664130496387,-0.981747881808102,1.7992386468185693,0.0020496557300288777,3.144723348557363,2.3273595110215886,-5.100617587038453,8.744738340666913,2.563427944282357,2.27246420594267,179.75715423998946,12.450434746754922
8,0.2677824267782426,959.6313203228351,559.9299389116185,960.7987768210172,560.0624072429555,959.4330415568044,672.5080474435011,930.2302813451674,794.8197465969648,963.3888425853162,814.9388909487792,951.5982133415336,820.4397745827619,918.6331579525504,813.3477788576795,964.5213027684,559.5109529188434,964.2411677244655,672.1060530302669,938.4433533445751,785.8558556307919,976.6052128479578,808.2016099473288,973.0721189666803,802.4029714727965,922.4133965406555,799.3164939151103,962.8611728361136,402.5820542446319,986.5944680419328,327.357213212238,988.2213600963831,367.1216791098178,952.2817144320744,406.8706569040374,955.5216748124672,326.06439002974366,962.612401508382,255.81735384305858,960.8845162776843,410.6153135471846,964.0104865878336,335.9532817752769,965.9352451448843,267.7427996520919,2,5,baseline,person0,12.733918174884437,12.635927970106836,3.4774744177917776,11.373501265970472,1.0346609048690891,0.4818190680915667,22.140692671848548,178.63900976182595,-3.4696253606407033,0.7776468932125906,-3.129376645232055,-9.300035760805262,-103.42834222014606,-102.77751017859096,-90.69442404526166,-90.14158220848412,24.275895317545032,88.82375688664668,-23.33347731467681,72.48692149254657,87.70581444756483,87.60530380570881,84.23618926184305,88.38222750106272,-9.753171345483237,-0.6888510304633865,0.009777467311964064,-2.2249718781696006,-7.535452728101277,0.007857069916711607,-5.84936148702785,-11.47215540638657,0.012877320353016355,-3.055412666036874,-3.3509114421127704,0.004534771664886871,6.230488983885955,-7.3406792900556335,0.009628321007204524,-8.67665966778431,-4.326886939056824,0.009695688401239773,-10.903499562073211,0.4383633691114195,0.010912307965939626,2.3583399836255863,-6.029706503463549,0.006474498281432913,-7.483219423028436,-7.361188565789314,0.010496936221312264,-1.2508176584437878,0.14171006552675403,0.0012588195094398549,-2.7016563326020693,-5.270801708693891,0.00592286228033873,0.13799213564177915,-9.265207844852554,0.009266235386488748,-9.761446516923254,-4.724465912872029,0.010844649199704104,-0.5666190160782824,-4.658700302628219,0.004693031602183154,-7.312312217827595,-4.508960792535284,0.008590729736152287,1.4608639245996684,0.1849174139839442,0.0014725209187618543,-2.7816213956616704,1.47822159524682,0.0031500089957739535,-6.158890583569225,-2.2806429332267193,0.006567592055636117,-4.909174362253622,-2.81791694258113,0.005660445990758506,-1.8356899908294768,-4.07925893693679,0.004473266280584043,-5.149621676148523,-5.310484230249466,0.007397286405648153,0.8727791592582086,3.1637211705315575,0.003281901141976253,8.469067415367817,6.186926840360005,-7.174697842187073,3.4603119981019486,6.497640388565545,7.139327578923119,179.51818093190832,12.733918174884408
9,0.3012552301255229,959.413317974054,559.9227597250916,960.3111694485412,560.1693458398415,959.5942231216774,672.3202553543184,930.076673198011,794.5414675334134,963.1129185689388,814.8944891064973,951.5076698141461,820.2913344705236,918.4052418391028,813.1964736912205,964.183403948476,559.3914846607266,964.4031069738927,672.0616161497092,938.4655877761514,785.8611704994671,976.341152476485,808.23731689577,972.9307362160888,802.2932153577891,922.317408381417,799.1424137802222,962.8746981352868,402.4430102473926,986.5226841382322,327.09568822314236,988.1477159714364,366.9410544182444,952.3604060759118,406.9568917105349,955.3887534519698,325.9508444563234,962.9080519476752,255.6899160702646,960.9620759701438,410.7729607563083,963.9824925160025,336.007508198929,965.8483554800398,267.8598179597783,2,5,baseline,person0,13.212977453651188,12.951842836995487,3.2896451018550685,11.38894695768754,1.3721407760933604,0.8947825313822747,-14.570042635966075,178.70266276219036,-3.9721802340294143,0.7393229610279571,-2.9177441960525257,-9.549269639997048,-103.57740760320186,-102.8389147418351,-90.36443014955071,-89.88707190483963,25.235719839014617,88.74078731906691,-23.787737030927723,72.57251066665903,87.86274971217449,87.6897146649648,83.89056957395024,88.42797617407875,-7.888803597748467,1.066745084682006,0.007960600937086495,-2.867646257253583,-5.200644029780977,0.0059388629704041,-4.589043396296556,-8.313587023597446,0.009496054364420038,-2.200118232786085,-5.396162660756158,0.005827442981237718,8.832556873882506,-3.8072034622208566,0.009618152584208445,-6.808993889248097,-4.5202418479627395,0.008172819840660353,-14.567270252720377,3.1947905819704907,0.014913485490603439,4.837935076637632,-1.3275518066635108,0.005016772827738597,-2.7049878807038508,-4.434648353117607,0.005194522639334958,-2.5958287372325075,3.495921942131222,0.004354284907825468,-2.144544123057272,-7.813059049230941,0.008102034386653082,4.8152992505806385,-5.610288664334264,0.007393405559672754,-8.243229989275962,-1.3265050381729018,0.008349278787559838,0.6642536433398437,0.15878170167389638,0.0006829674454003753,-10.094727245228468,-3.5691142112365983,0.010707104856515087,2.3509128596404265,2.5762648441127625,0.003487682872715649,-0.8363228959566016,1.6200144066066067,0.0018231518488360185,-6.512820169835666,-0.2144781974886824,0.006516350777990414,-3.9710256448587,-3.392174005931582,0.005222632397425974,0.40406831279936356,-4.153939417523985,0.004173545721070758,-4.22380967391778,-3.2789639358463427,0.0053471649174176746,2.317095812230387,4.709710372570581,0.005248838423551874,14.311895953156707,9.437956648298453,-5.611400813609187,0.46144004004744,10.082211152825112,12.337283465809909,179.10521746861764,13.212977453651149
